id_project,id_task,num_totalHours
F4275G7,0017CIE,17.86923077
F4275G7,0017CKE,0.1
F4275G7,0017CSE,0.1
F4275G7,0017EZE,9.807692308
F4275G7,0017GQE,11.63846154
F4275G7,0017GQE,11.63846154
F4275G7,0017HFE,10.84615385
F4275G7,0017HLE,10.15384615
F4275G7,0026,4
F4275G7,0082,21
F4275G7,0100AA,7
F4275G7,0100DA,1
F4275G7,0100TCCA,10
F4275G7,0106,1
F4275G7,0124,14.42857143
F4275G7,0124BCE,17.27142857
F4275G7,0124BCE,17.27142857
F4275G7,0124BFE,12.47142857
F4275G7,0124BFE,12.47142857
F4275G7,0124BNE,12.47142857
F4275G7,0124BNE,12.47142857
F4275G7,0124BRE,12.47142857
F4275G7,0124BRE,12.47142857
F4275G7,0124BSE,12.02857143
F4275G7,0124BXE,13.05714286
F4275G7,0124CSE,12.47142857
F4275G7,0124CSE,12.47142857
F4275G7,0124DCE,12.47142857
F4275G7,0124DCE,12.47142857
F4275G7,0124FUE,12.02857143
F4275G7,0124KAE,14.52857143
F4275G7,0124KAE,14.52857143
F4275G7,0204,12
F4275G7,0204,12
F4275G7,0301,52
F4275G7,0302001,6.7
F4275G7,0302002,7.1
F4275G7,0306,13
F4275G7,0313,50.26293103
F4275G7,0313,50.26293103
F4275G7,0313001,36.05172414
F4275G7,0314,18.78676471
F4275G7,0314,18.78676471
F4275G7,0314001,11.28676471
F4275G7,0323001,27.5
F4275G7,0331,135.0422535
F4275G7,0331AAE,53.33943662
F4275G7,0331AAE,53.33943662
F4275G7,0331ALE,53.33943662
F4275G7,0331ALE,53.33943662
F4275G7,0331AQE,1.5
F4275G7,0331BBE,53.33943662
F4275G7,0331BBE,53.33943662
F4275G7,0331CAE,1.5
F4275G7,0331CBE,3
F4275G7,0331DBE,0.1
F4275G7,0331DEE,0.1
F4275G7,0331FNE,63.38028169
F4275G7,0331GCE,2
F4275G7,0401,27
F4275G7,0404,8
F4275G7,0414,40.41285031
F4275G7,0414001,55.12781955
F4275G7,0414001,55.12781955
F4275G7,0414002,57.51742994
F4275G7,0414CDE,0.1
F4275G7,0414CKE,0.1
F4275G7,0414CME,0.1
F4275G7,0414CTE,1.5
F4275G7,0414CZE,0.1
F4275G7,0414DVE,1.5
F4275G7,0414HYE,1
F4275G7,0415,4
F4275G7,0417,27.73956466
F4275G7,0417001,50.51446863
F4275G7,0417002,54.44788732
F4275G7,0417003,51.74366197
F4275G7,0420001,21.17
F4275G7,0420002,10.81
F4275G7,0422,64.92742747
F4275G7,0422001,69.33439072
F4275G7,0422002,60.17818182
F4275G7,0422003,57.70545455
F4275G7,0436,31.6
F4275G7,0444,18
F4275G7,0445,37
F4275G7,0463,24
F4275G7,0470,4
F4275G7,0471,17.1
F4275G7,0474,3
F4275G7,0507,3.825
F4275G7,0507001,2.925
F4275G7,0507VD,2.5
F4275G7,0507VDS,1
F4275G7,0509,71
F4275G7,0509001,21.4
F4275G7,0509VD,8.794117647
F4275G7,0509VDS,3.5
F4275G7,0513,14.7
F4275G7,0513001,15.9
F4275G7,0572,32.7
F4275G7,0572001,17.1
F4275G7,0572VD,2.5
F4275G7,0572VDS,2.5
F4275G7,0585,75
F4275G7,0585VD,1.7
F4275G7,0585VDS,1.3
F4275G7,0637,6
F4275G7,0637VD,2.25
F4275G7,0637VDS,3.375
F4275G7,0703,7
F4275G7,0719,8
F4275G7,0722,8
F4275G7,0726,5
F4275G7,0797,18
F4275G7,0798,21
F4275G7,0799,32.5
F4275G7,0909,72.975
F4275G7,0909001,58.85192308
F4275G7,0909002,44.57307692
F4275G7,0915001,5
F4275G7,0920,3.1
F4275G7,0924,8.7
F4275G7,0924002,14.22
F4275G7,0929,0.1
F4275G7,0929VD,1.5
F4275G7,0962,81.9
F4275G7,0962001,25.02
F4275G7,0962VD,0.6
F4275G7,0962VD,0.6
F4275G7,0962VDS,1
F4275G7,1022001,6.5
F4275G7,1105,21
F4275G7,1121,4
F4275G7,1121001,5.6
F4275G7,1121VD,0.5
F4275G7,1121VDS,1.5
F4275G7,1127,8
F4275G7,1155,17.5
F4275G7,1159,22
F4275G7,1214,6
F4275G7,1261,2
F4275G7,1261VD,1
F4275G7,1261VD,1
F4275G7,1261VDS,2
F4275G7,1331,13
F4275G7,1332,20
F4275G7,1333,21
F4275G7,1401,241.2
F4275G7,1402,13.5
F4275G7,1403,8
F4275G7,1409,16.5
F4275G7,1634,90.51428571
F4275G7,1634,90.51428571
F4275G7,1634VD,20.08571429
F4275G7,1634VD,20.08571429
F4275G7,1634VDS,19.98571429
F4275G7,1643,25.96206897
F4275G7,1643,25.96206897
F4275G7,1643VD,10.96206897
F4275G7,1643VD,10.96206897
F4275G7,1643VDS,8.793103448
F4275G7,4036,1
F4275G7,40SS001,12
F4275G7,557T,47
F4275G7,557TVD,1.8
F4275G7,557TVDS,1.8
F4275G7,969G,2
F4275G7,A004,8
F4275G7,A010,49.8
F4275G7,A010,49.8
F4275G7,A010ABEA,17.5
F4275G7,A010PC,12
F4275G7,A013,20.27272727
F4275G7,A013VDS,6.454545455
F4275G7,A014,29
F4275G7,A014VDS,0.5
F4275G7,A019,3
F4275G7,A019VDS,1
F4275G7,A053,1
F4275G7,A062,4
F4275G7,A108,8
F4275G7,A108VDS,0.5
F4275G7,A111VD,2
F4275G7,A111VDS,1.5
F4275G7,A140001,13
F4275G7,A140VDA,2.1
F4275G7,A140VDSA,0.9
F4275G7,A148VDS,0.5
F4275G7,A160,169.9919892
F4275G7,A160,169.9919892
F4275G7,A160001,168.7959496
F4275G7,A160002,118.8517552
F4275G7,A160EL,7.1
F4275G7,A160VD,4.975
F4275G7,A160VD,4.975
F4275G7,A160VDS,6.625
F4275G7,A160VDS,6.625
F4275G7,A179,7.8
F4275G7,A179001,5.4
F4275G7,A210,555.5
F4275G7,A210,555.5
F4275G7,AD19,6
F4301G4,0026,1
F4301G4,0404,21
F4301G4,1302,31
F4301G4,1331,32
F4301G4,1332,29
F4301G4,1333,27
F4301G4,A010,8
F4343G7,0026,1
F4343G7,A010,2
F4343G7,A210,2
F4352G6,0797001,9
F4352G7,0100AA,1
F4352G7,0404,47.6
F4352G7,0705,2
F4352G7,0797,31.5
F4385G13,0010,18.5
F4385G13,0017CIE,67.77272727
F4385G13,0017LAE,191.8636364
F4385G13,0017REQ,64.36363636
F4385G13,0086OOC,4
F4385G13,0086OYC,4
F4385G13,0086ZEC,2.5
F4385G13,0124,14.4
F4385G13,0244,4
F4385G13,0314,7
F4385G13,0401,2.5
F4385G13,0414,9.058823529
F4385G13,0414CGE,13.29411765
F4385G13,0414CKE,13.29411765
F4385G13,0414CPE,10.47058824
F4385G13,0414DCE,10.47058824
F4385G13,0415,12
F4385G13,0417,10
F4385G13,0418,5
F4385G13,0420,28
F4385G13,0421,2
F4385G13,0422,31
F4385G13,0432,15.5
F4385G13,0434,3.5
F4385G13,0442,2
F4385G13,0445,12.5
F4385G13,0463,14
F4385G13,0469,4
F4385G13,0471,4
F4385G13,0477,5
F4385G13,0492,4
F4385G13,0507,7
F4385G13,0507VD,5.5
F4385G13,0701,48
F4385G13,0901,22
F4385G13,0905,18
F4385G13,0916,17
F4385G13,0918,14
F4385G13,0962,3
F4385G13,0991,16
F4385G13,1121001,59
F4385G13,1309,44.8125
F4385G13,1309VD,29.34375
F4385G13,1319,50
F4385G13,1643,8
F4385G13,4108,10.8
F4385G13,4108001,9.054545455
F4385G13,A010,64.6
F4385G13,A010001,32.12
F4385G13,A010PC,13
F4385G13,A014,12.24
F4385G13,A014001,18.96
F4385G13,A062,6.989090909
F4385G13,A062001,14.08727273
F4385G13,A108,55.32
F4385G13,A108001,36.94285714
F4385G13,A122,9.5
F4385G13,A210,43.5
F4443G10,0100AA,1.8
F4443G10,0100JA,4.2
F4443G10,0404,27
F4443G11,0100AA,1
F4443G11,0404,11.5
F4443G11,A010,12.3
F4443G11,A010PC,23.1
F4443G12,0100AA,4.7
F4443G12,0100SSF,16.3
F4443G12,0404,25
F4443G12,0797,15
F4443G12,A010,25.13636364
F4443G12,A010PC,27.68181818
F4443G7,0026,1
F4443G7,0404,87
F4443G7,0512,188
F4443G7,0701,52
F4443G7,0702,26
F4443G7,0703,13
F4443G7,0717,29
F4443G7,0797,24
F4443G8,0024,3.5
F4443G8,0512,98.4
F4443G8,0512,98.4
F4468G2,0512,524.0734266
F4468G2,0512,524.0734266
F4468G2,0512001,319.2062937
F4468G2,0512001,319.2062937
F4468G2,A010PCA,20
F4468G2,A010PCB,5
F4496G4,0124001,2
F4496G4,0422001,1
F4496G4,0639001,6
F4496G4,A010,111.2
F4496G4,A010001,23.2
F4496G4,A010PC,25
F4496G4,A210,90
F4496G5,0017CEE,0.5
F4496G5,0422001,3
F4496G5,0920,4.6
F4496G5,0920001,3.8
F4496G5,1026,4
F4496G6,0017EZEA,1
F4496G6,0017HFEA,8
F4496G6,0100AA,1.5
F4496G6,0401,31.5
F4496G6,0701,64
F4496G6,1101,2
F4496G6,1121,2
F4496G6,1121VDS,2
F4496G6,1127,2.5
F4496G6,A010,32
F4496G7,0010,14
F4496G7,0100AA,2
F4496G7,0306,6
F4496G7,0414,34.56818182
F4496G7,0414CDE,36.27272727
F4496G7,0414CZE,21.61363636
F4496G7,0414DJE,21.61363636
F4496G7,0414EDE,25.70454545
F4496G7,0417,13.5
F4496G7,0420,22.5
F4496G7,0422,27.5
F4496G7,0422,27.5
F4496G7,0432,16.5
F4496G7,0471,28.73125
F4496G7,0471001,35.05625
F4496G7,0484,27
F4496G7,0639,26.41304348
F4496G7,0639VD,10.76086957
F4496G7,0924,24
F4496G7,0929,7.909090909
F4496G7,0929VD,18.81818182
F4496G7,0962001,34
F4496G7,0962VDA,5.857142857
F4496G7,0962VDSA,4.428571429
F4496G7,0963,3.5
F4496G7,0991,5.1
F4496G7,0991,5.1
F4496G7,0991VDS,0.7
F4496G7,1612,11
F4496G7,1612VD,6
F4496G7,1612VDS,4.214285714
F4496G7,A040,21.69230769
F4496G7,A040VD,10.61538462
F4496G7,A040VDS,8.884615385
F4496G7,A041,17
F4496G7,A041VD,10.07692308
F4496G7,A041VDS,7.653846154
F4496G7,A042,12.42857143
F4496G7,A042VD,4.571428571
F4496G7,A042VDS,4.214285714
F4496G7,A053,11
F4496G7,A184,12
F4496G7,A341,2
F4496G8,0100AA,1.5
F4496G8,0124,3
F4496G8,0717,100
F4496G8,A010,5.55
F4496G8,A010001,4.95
F4496G8,A210,4
F4499G7,0017CIE,25
F4499G7,0017CIE,25
F4499G7,0100AA,3
F4499G7,0124BCE,7
F4499G7,0124BXE,10.875
F4499G7,0124BYE,4.125
F4499G7,0124CDE,5.25
F4499G7,0124KAE,8
F4499G7,0404,18
F4499G7,0417,9
F4499G7,0702,42
F4499G7,0805,53
F4499G7,0909,8.4
F4499G7,A010PC,8
F4539G5,0010,14
F4539G5,0024,31
F4539G5,0026,3
F4539G5,A010,44
F4539G5,A010PC,8
F4546G5,0100AA,1.5
F4546G5,0124,2
F4546G5,0124FLE,1
F4546G5,0414,4.5
F4546G5,0414CTE,1
F4546G5,0415,5.5
F4546G5,0445,14
F4546G5,0492001,16
F4546G5,A010,56
F4546G5,A010ADE,1
F4546G5,A210,170
F4654G3,0010,6
F4654G3,0024,8
F4676G8,0404,9
F4676G8,0404,9
F4676G8,0805,216.5
F4676G8,0805,216.5
F4713G4,0404,72.07012195
F4713G4,0404,72.07012195
F4713G4,0404001,39.68292683
F4713G4,0797001,92.5
F4713G4,0798001,80.5
F4713G4,0799001,82
F4713G4,0805,119
F4713G4,1301001,14
F4713G4,1301001,14
F4713G4,1302,125.4
F4713G4,1302,125.4
F4713G4,1402,31.5
F4713G4,1402,31.5
F4713G4,1409,25
F4713G4,1409,25
F4713G4,1502,51
F4713G4,1507,147
F4713G4,1507,147
F4713G5,0100AA,1
F4713G5,0401001,14.5
F4713G5,0404,5.5
F4713G5,0417001,93
F4713G5,0909001,298
F4713G5,0931001,4
F4713G5,1044001,18
F4713G5,1105001,70.5
F4713G6,0100AA,1
F4713G6,0404,4
F4713G6,0797,6
F4713G6,0798,13.5
F4713G6,0799,11
F4713G6,1402,34
F4713G6,1409,33.5
F4730G4,0513,28.3
F4730G4,0513,28.3
F4730G4,0797,14.5
F4730G4,0797,14.5
F4746G5,0701,39
F4788G6,0026,1
F4788G6,4108,12
F4788G6,A010,9
F4788G6,A108,2
F4788G6,A210,134
F4834G6,0100AA,1.5
F4834G6,1301,311.5
F4834G6,1301,311.5
F4869G5,0010,0.5
F4869G5,0017CFE,6
F4869G5,0017HFE,4
F4869G5,0086F5C,8
F4869G5,0086F9C,8
F4869G5,0086HCC,0.5
F4869G5,0086HDC,0.5
F4869G5,0086HGC,8
F4869G5,0086JSC,8
F4869G5,0086LCC,12
F4869G5,0086W8C,3.5
F4869G5,0100AA,5
F4869G5,0124BXE,3
F4869G5,0124FVE,2
F4869G5,0401,2
F4869G5,0414,2
F4869G5,0414CEE,8
F4869G5,0444,17
F4869G5,0445,13.8
F4869G5,0463,10
F4869G5,0512,9
F4869G5,0701001,21.5
F4869G5,0918,24
F4869G5,0922,16
F4869G5,0961,20
F4869G5,0962,10
F4869G5,0962VDS,2
F4869G5,0965,16
F4869G5,1047VD,8
F4869G5,1047VDS,11
F4869G5,1104,4
F4869G5,1121001,5
F4869G5,A010,40.5
F4869G5,A010PC,29.5
F4869G5,A010PC,29.5
F4869G5,A019,24.55
F4869G5,A019001,21.47
F4869G5,A019VD,6
F4869G5,A019VDA,8.5
F4869G5,A019VDS,9
F4869G5,A062,7.5
F4869G5,A209VDS,2
F4873G3,0017CBE,6
F4873G3,0017CCE,6
F4873G3,0017CDEA,25.84210526
F4873G3,0017CEE,42.47368421
F4873G3,0017CEE,42.47368421
F4873G3,0017CFE,37.63157895
F4873G3,0017CFE,37.63157895
F4873G3,0017CGE,2.5
F4873G3,0017CHE,2.5
F4873G3,0017CIE,7
F4873G3,0017CJE,2
F4873G3,0017HAE,44.31578947
F4873G3,0017PAE,6
F4873G3,0082,71.5
F4873G3,0086AXC,7.40625
F4873G3,0086AZC,8.09375
F4873G3,0086D3C,7.40625
F4873G3,0086DSC,5
F4873G3,0086F7C,2
F4873G3,0086F9C,9.46875
F4873G3,0086FOC,1
F4873G3,0086FVC,2
F4873G3,0086G.CA,9.8125
F4873G3,0086GAC,9.46875
F4873G3,0086GGC,8.09375
F4873G3,0086H6C,42.5
F4873G3,0086HDA,7.40625
F4873G3,0086HJC,2
F4873G3,0086ISC,8.09375
F4873G3,0086RQC,0.1
F4873G3,0086RXC,0.2
F4873G3,0086YEC,0.2
F4873G3,0124,8
F4873G3,0124BBE,1
F4873G3,0124BCE,4
F4873G3,0124BEE,2.5
F4873G3,0124BFE,7
F4873G3,0124BGE,1
F4873G3,0124BHE,13
F4873G3,0124BJE,0.5
F4873G3,0124BNE,2
F4873G3,0124BOEA,2
F4873G3,0124BSE,6
F4873G3,0124BTE,11
F4873G3,0124CEE,6
F4873G3,0124CTE,1
F4873G3,0124EWE,1
F4873G3,0124EXE,1
F4873G3,0124FJE,7.5
F4873G3,0124FLE,1
F4873G3,0124FUE,4
F4873G3,0124IHE,3
F4873G3,0124KAE,2
F4873G3,0234001,43.06363636
F4873G3,0234002,37.60909091
F4873G3,0244001,79.5
F4873G3,0302,7.5
F4873G3,0306,43
F4873G3,0313,12
F4873G3,0314,12
F4873G3,0323,11.4
F4873G3,0323001,25.8
F4873G3,0326,2
F4873G3,0331,55.5
F4873G3,0331ALE,3.5
F4873G3,0331AME,0.5
F4873G3,0331BDE,1.5
F4873G3,0331BEE,1
F4873G3,0331BLE,1
F4873G3,0331CBE,4
F4873G3,0331DBE,0.5
F4873G3,0331DDE,17.5
F4873G3,0331FAE,4
F4873G3,0331FNE,4
F4873G3,0331GCE,1
F4873G3,0331GEE,0.5
F4873G3,0401,19.92857143
F4873G3,0401001,21.58928571
F4873G3,0401002,17.30357143
F4873G3,0414,3.8125
F4873G3,0414001,7.5625
F4873G3,0414002,7
F4873G3,0414CCE,1
F4873G3,0414CCEA,4
F4873G3,0414CDE,7.5
F4873G3,0414CEE,1.5
F4873G3,0414CFE,2
F4873G3,0414CGE,1
F4873G3,0414CHE,3
F4873G3,0414CLE,0.5
F4873G3,0414CME,0.5
F4873G3,0414CNE,2
F4873G3,0414DVE,1
F4873G3,0414DWE,1
F4873G3,0415,3
F4873G3,0416,9.5
F4873G3,0417,11.5
F4873G3,0418,6
F4873G3,0420,40.55263158
F4873G3,0420001,39.18421053
F4873G3,0422,45
F4873G3,0424,15.7
F4873G3,0424001,8.9
F4873G3,0425,32.96
F4873G3,0425001,41.92
F4873G3,0426,2
F4873G3,0434,3
F4873G3,0436,18.5
F4873G3,0444,4
F4873G3,0445,43.11
F4873G3,0445001,23.685
F4873G3,0445002,25.365
F4873G3,0463,20.4
F4873G3,0463001,10.8
F4873G3,0474,28
F4873G3,0477,24.5
F4873G3,0477,24.5
F4873G3,0492,5
F4873G3,0507,14
F4873G3,0507VD,5
F4873G3,0507VD,5
F4873G3,0507VDS,1.5
F4873G3,0509,18
F4873G3,0509VD,5.5
F4873G3,0509VD,5.5
F4873G3,0509VDS,1.5
F4873G3,0510001,11
F4873G3,0510VDA,2
F4873G3,0512,27.40625
F4873G3,0512,27.40625
F4873G3,0512001,22.90625
F4873G3,0572,6.5
F4873G3,0572VD,4.5
F4873G3,0572VDS,2
F4873G3,0585,127.5
F4873G3,0585VD,1
F4873G3,0585VDS,1.5
F4873G3,0628,7
F4873G3,0628VD,1.5
F4873G3,0628VDS,1
F4873G3,0639,4
F4873G3,0639VD,7.5
F4873G3,0706001,90
F4873G3,0901,13
F4873G3,0908,106
F4873G3,0909,15.5
F4873G3,0910,3
F4873G3,0911,12.5
F4873G3,0911VDS,0.5
F4873G3,0915,84.7
F4873G3,0915001,70.7
F4873G3,0917,53.5
F4873G3,0918,152.6
F4873G3,0918001,47.8
F4873G3,0920,12
F4873G3,0922,3
F4873G3,0923,1
F4873G3,0929,4
F4873G3,0929VD,4.875
F4873G3,0929VDS,2.625
F4873G3,0932VDS,1
F4873G3,0947001,6
F4873G3,0956,10.5
F4873G3,0961,63
F4873G3,0962,29
F4873G3,0962VDS,1
F4873G3,0963,17.5
F4873G3,0965,60.5
F4873G3,0968,119.5
F4873G3,0968VD,0.5
F4873G3,0968VDS,1
F4873G3,0969,99
F4873G3,0969VDS,0.5
F4873G3,0983,26.1
F4873G3,0983001,12.9
F4873G3,0987,4.5
F4873G3,0991,321.5
F4873G3,0991VD,14.02941176
F4873G3,0991VDS,7.323529412
F4873G3,1015,1
F4873G3,1047,1.5
F4873G3,1047VD,0.5
F4873G3,1047VDS,1
F4873G3,1070,16.5
F4873G3,1070VD,2.3
F4873G3,1070VDS,1.9
F4873G3,1082,0.5
F4873G3,1082VDS,1
F4873G3,1105,103.6
F4873G3,1105001,42.8
F4873G3,1121,4
F4873G3,1121VD,1
F4873G3,1121VDS,2
F4873G3,1127,72
F4873G3,1402001,27
F4873G3,1604001,63
F4873G3,1634,57
F4873G3,1634VDS,1
F4873G3,1636VDS,0.5
F4873G3,1643,42.57142857
F4873G3,1643,42.57142857
F4873G3,1643VD,4.857142857
F4873G3,1643VDS,3.071428571
F4873G3,557T,3
F4873G3,557TVDS,0.5
F4873G3,A004,7
F4873G3,A006,5
F4873G3,A010,230.1992308
F4873G3,A010,230.1992308
F4873G3,A010001,138.1976923
F4873G3,A010002,133.9330769
F4873G3,A010003,131.8007692
F4873G3,A010004,125.4038462
F4873G3,A010005,127.7730769
F4873G3,A010ADE,5
F4873G3,A010PC,1.5
F4873G3,A010PCA,3
F4873G3,A010PCB,2.5
F4873G3,A014,42.9
F4873G3,A014001,12.9
F4873G3,A014VD,1.5
F4873G3,A014VDS,1
F4873G3,A019,15.56
F4873G3,A019001,16.36
F4873G3,A019VD,9.1
F4873G3,A019VDS,2.3
F4873G3,A062,8
F4873G3,A068,1
F4873G3,A068VDS,0.5
F4873G3,A108001,5.5
F4873G3,A179,5
F4873G3,A204VDS,0.5
F4873G3,A210,341
F4873G3,A210,341
F4873G3,A279001,6
F4873G3,A279VDA,9.5
F4873G3,A279VDA,9.5
F4873G3,A279VDSA,3.75
F4873G3,AD19,5
F4873G4,0017CBE,3
F4873G4,0017CCE,6
F4873G4,0017CDEA,8.142857143
F4873G4,0017CEE,14.42857143
F4873G4,0017CEE,14.42857143
F4873G4,0017CGE,1.5
F4873G4,0017CHE,2.5
F4873G4,0017CIE,6
F4873G4,0017CJE,2
F4873G4,0017PAE,3
F4873G4,0082,38
F4873G4,0086AXC,10.76
F4873G4,0086AZC,10.76
F4873G4,0086CQC,10.76
F4873G4,0086D3C,10.76
F4873G4,0086DSC,5
F4873G4,0086F2C,11.1
F4873G4,0086F7C,2
F4873G4,0086FOC,1
F4873G4,0086FVC,1
F4873G4,0086FWC,11.1
F4873G4,0086G.CA,13.14
F4873G4,0086G7C,11.1
F4873G4,0086GGC,10.76
F4873G4,0086H2C,11.1
F4873G4,0086H6C,17.6
F4873G4,0086H6C,17.6
F4873G4,0086HDC,10.76
F4873G4,0086HEC,10.76
F4873G4,0086HJC,2
F4873G4,0086HYC,12.8
F4873G4,0086ISC,11.44
F4873G4,0086KMC,12.8
F4873G4,0086RQC,0.1
F4873G4,0086RXC,0.2
F4873G4,0086X2C,11.78
F4873G4,0086YEC,0.2
F4873G4,0124,20
F4873G4,0124,20
F4873G4,0124BBE,1
F4873G4,0124BCE,3
F4873G4,0124BEE,3
F4873G4,0124BFE,10
F4873G4,0124BGE,1
F4873G4,0124BJE,0.5
F4873G4,0124BNE,2
F4873G4,0124BOEA,2
F4873G4,0124BSE,3
F4873G4,0124BTE,3.5
F4873G4,0124CEE,8
F4873G4,0124EWE,1
F4873G4,0124EXE,2
F4873G4,0124FJE,6.5
F4873G4,0124FLE,5
F4873G4,0124FUE,2
F4873G4,0124KAE,1.5
F4873G4,0234001,37.43448276
F4873G4,0234002,28.60689655
F4873G4,0244001,9.5
F4873G4,0302,8.5
F4873G4,0306,9
F4873G4,0313,42.5
F4873G4,0314,25.5
F4873G4,0323,58.2
F4873G4,0323001,19.8
F4873G4,0326,2
F4873G4,0331,37
F4873G4,0331ALE,3
F4873G4,0331AME,0.5
F4873G4,0331BDE,1.5
F4873G4,0331BEE,1
F4873G4,0331BLE,1
F4873G4,0331CBE,4
F4873G4,0331DBE,0.5
F4873G4,0331DDE,15
F4873G4,0331FAE,4
F4873G4,0331FNE,4
F4873G4,0331GCE,1
F4873G4,0331GPE,0.5
F4873G4,0331GRE,1
F4873G4,0401,4.1
F4873G4,0401001,6.65
F4873G4,0401002,4.85
F4873G4,0414001,3
F4873G4,0414CCE,1
F4873G4,0414CCEA,4
F4873G4,0414CDE,7
F4873G4,0414CFE,2
F4873G4,0414CGE,1
F4873G4,0414CHE,2
F4873G4,0414CLE,0.5
F4873G4,0414CME,0.5
F4873G4,0414CNE,2
F4873G4,0414DVE,1
F4873G4,0414DWE,1
F4873G4,0415,4
F4873G4,0416,42.5
F4873G4,0417,11.5
F4873G4,0418,34.5
F4873G4,0420,22.45714286
F4873G4,0420001,20.74285714
F4873G4,0422,31.5
F4873G4,0424,6.4
F4873G4,0424001,3.2
F4873G4,0425,10.38181818
F4873G4,0425001,19.4
F4873G4,0426,2
F4873G4,0434,23
F4873G4,0436,7
F4873G4,0444,4
F4873G4,0445,28.54545455
F4873G4,0445001,12.86363636
F4873G4,0445002,12.86363636
F4873G4,0463,8.6
F4873G4,0463001,4.6
F4873G4,0474,13
F4873G4,0477,15
F4873G4,0492,1
F4873G4,0507,11.5
F4873G4,0507VD,3
F4873G4,0507VDS,1.5
F4873G4,0509,13
F4873G4,0509VD,3
F4873G4,0509VDS,1.5
F4873G4,0510001,10.35
F4873G4,0510002,6.15
F4873G4,0510VDA,2
F4873G4,0512,2.8
F4873G4,0512001,1.52
F4873G4,0572,6.5
F4873G4,0572VD,6.5
F4873G4,0572VDS,2
F4873G4,0585,98
F4873G4,0585VDS,1.5
F4873G4,0628,9
F4873G4,0628VD,1.5
F4873G4,0628VDS,1
F4873G4,0639,3
F4873G4,0639VD,8.357142857
F4873G4,0639VDS,5.142857143
F4873G4,0706001,26.5
F4873G4,0901,13
F4873G4,0908,63.5
F4873G4,0909,8.5
F4873G4,0910,3.5
F4873G4,0911,3
F4873G4,0911VDS,0.5
F4873G4,0915,22.8
F4873G4,0915001,46.8
F4873G4,0917,15
F4873G4,0918,18.2
F4873G4,0918001,14.2
F4873G4,0920,8
F4873G4,0922,5
F4873G4,0929,3
F4873G4,0929VD,5.409090909
F4873G4,0929VDS,2.863636364
F4873G4,0932VD,6.5
F4873G4,0932VD,6.5
F4873G4,0932VDS,1
F4873G4,0947001,9
F4873G4,0956,10.5
F4873G4,0961,11
F4873G4,0962,20.5
F4873G4,0962VD,2
F4873G4,0962VDS,1
F4873G4,0963,71.5
F4873G4,0965,38
F4873G4,0968,48
F4873G4,0968VD,0.5
F4873G4,0969,13
F4873G4,0969VDS,0.5
F4873G4,0983,10
F4873G4,0987,4.5
F4873G4,0991,116.5
F4873G4,0991VD,13.55
F4873G4,0991VDS,7.25
F4873G4,1015,3
F4873G4,1047VD,0.5
F4873G4,1047VDS,1
F4873G4,1070VD,10.875
F4873G4,1070VD,10.875
F4873G4,1070VDS,2.75
F4873G4,1082,0.5
F4873G4,1082VDS,1
F4873G4,1105,40
F4873G4,1121,8
F4873G4,1121VDS,2
F4873G4,1127,19
F4873G4,1402001,13
F4873G4,1604001,61.5
F4873G4,1634,25
F4873G4,1636VDS,0.3
F4873G4,1643,17.5
F4873G4,1643VD,2.5
F4873G4,1643VDS,2.5
F4873G4,557T,1
F4873G4,557TVDS,0.5
F4873G4,A004,7
F4873G4,A006,3
F4873G4,A010,103.8066038
F4873G4,A010,103.8066038
F4873G4,A010001,94.69339623
F4873G4,A010002,89.93867925
F4873G4,A010003,86.37264151
F4873G4,A010004,81.38018868
F4873G4,A010005,84.23301887
F4873G4,A010ADE,5
F4873G4,A010PC,1.5
F4873G4,A010PCA,3
F4873G4,A010PCB,2.5
F4873G4,A014,28.5
F4873G4,A014001,8.1
F4873G4,A014VD,1.5
F4873G4,A014VDS,1
F4873G4,A019,6.8
F4873G4,A019001,5.2
F4873G4,A019VD,26.14285714
F4873G4,A019VDS,7.928571429
F4873G4,A062,8
F4873G4,A068,1
F4873G4,A068VDS,0.5
F4873G4,A108001,5
F4873G4,A179,1
F4873G4,A204VDS,0.5
F4873G4,A210,65
F4873G4,A210,65
F4873G4,A279001,6
F4873G4,A279VDA,9.5
F4873G4,A279VDA,9.5
F4873G4,A279VDSA,3.75
F4873G4,AD19,5
F4873G5,0100AA,1
F4873G5,0512,109
F4881G6,0100AA,1
F4881G6,1301001,59
F4899G6,0513,13.31818182
F4899G6,0513BEE,16.59090909
F4899G6,0566,9.5
F4899G6,0703,2
F4899G6,A010PC,16
F4927G3,0401,30.5
F4927G3,0404,57
F4927G3,0414001,6
F4927G3,0414CEEA,1
F4927G3,0425001,11
F4927G3,0512,55.8928
F4927G3,0512001,39.464
F4927G3,0797,14
F4927G3,0805,72.5
F4927G3,0811,20
F4927G3,0918,72
F4927G3,0922001,145
F4927G3,0961,76
F4927G3,0962,72
F4927G3,1047001,76
F4927G3,1047VDSA,3
F4927G3,1105,3.5
F4927G3,1112,2.5
F4927G3,1158001,52.5
F4927G3,1502,12.5
F4927G3,A010PC,22
F4927G3,A019001,16
F4927G3,A019VDSA,3
F4933G4,0010,9
F4933G4,0024,27
F4933G4,0026,1
F4933G4,0404,63
F4959G3,0010,25
F4959G3,0024,25
F4959G3,0100AA,1
F4959G3,0100DA,3
F4959G3,0100JA,3
F4959G3,A010,5.5
F4959G3,A210,43
